block,tenure_height,txs,read_count,read_length,runtime,write_count,write_length
171958,171838,3,252,1277465,3255866,10,3537
171957,171838,8,269,617548,2350995,23,1446
171956,171838,7,328,742187,9727912,38,6203
171955,171838,77,10931,20311576,440269848,830,109714
171954,171838,2,0,0,0,0,0
171953,171837,1,0,0,0,0,0
171952,171837,2,0,0,0,0,0
171951,171837,1,0,0,0,0,0
171950,171837,2,0,0,0,0,0
171949,171837,2,0,0,0,0,0
171948,171837,1,0,0,0,0,0
171947,171837,1,0,0,0,0,0
171946,171837,1,0,0,0,0,0
171945,171837,2,0,0,0,0,0
171944,171837,1,0,0,0,0,0
171943,171837,1,0,0,0,0,0
171942,171837,2,7,3707,24458,2,1
171941,171837,1,0,0,0,0,0
171940,171837,1,0,0,0,0,0
171939,171837,1,0,0,0,0,0
171938,171837,1,0,0,0,0,0
171937,171837,1,17,27337,153860,4,223
171936,171837,1,0,0,0,0,0
171935,171837,1,4,10309,19262,1,127
171934,171837,1,0,0,0,0,0
171933,171837,1,45,78662,483269,7,539
171932,171837,1,0,0,0,0,0
171931,171837,1,0,0,0,0,0
171930,171837,1,0,0,0,0,0
171929,171837,3,229,291315,1508511,39,1198
171928,171837,3,92,169989,17772929,15,530
171927,171837,2,40,25779,117933,10,140
171926,171837,2,751,1501950,172348665,134,30805
171925,171837,1,98,151768,1052287,14,573
171924,171837,3,280,553548,2225278,23,2405
171923,171837,3,250,514808,4890039,17,1886
171922,171837,3,371,329608,88418693,75,19054
171921,171837,1,0,0,0,0,0
171920,171837,10,1344,260778,22158754,29,1096
171919,171837,9,406,853280,34233368,60,6490
171918,171837,54,11066,11120825,207419158,445,44944
171917,171837,2,0,0,0,0,0
171916,171836,1,0,0,0,0,0
171915,171836,20,112,374154,755651,27,811
171914,171836,8,451,1026254,3579643,35,3452
171913,171836,109,14422,24946641,190655781,881,71802
171912,171836,2,0,0,0,0,0
171911,171835,1,0,0,0,0,0
171910,171835,1,0,0,0,0,0
171909,171835,3,0,0,0,0,0
171908,171835,1,0,0,0,0,0
171907,171835,3,0,0,0,0,0
171906,171835,2,0,0,0,0,0
171905,171835,6,0,0,0,0,0
171904,171835,1,0,0,0,0,0
171903,171835,1,0,0,0,0,0
171902,171835,1,0,0,0,0,0
171901,171835,2,0,0,0,0,0
171900,171835,1,0,0,0,0,0
171899,171835,1,0,0,0,0,0
171898,171835,1,0,0,0,0,0
171897,171835,2,0,0,0,0,0
171896,171835,1,0,0,0,0,0
171895,171835,2,0,0,0,0,0
171894,171835,1,0,0,0,0,0
171893,171835,1,0,0,0,0,0
171892,171835,1,0,0,0,0,0
171891,171835,1,0,0,0,0,0
171890,171835,1,0,0,0,0,0
171889,171835,1,0,0,0,0,0
171888,171835,2,0,0,0,0,0
171887,171835,4,171,263499,1761937,29,1152
171886,171835,1,48,86706,612598,8,538
171885,171835,4,16,14305,74739,6,104
171884,171835,1,45,82525,497757,7,522
171883,171835,1,0,0,0,0,0
171882,171835,15,1652,4316216,18411066,159,13289
171881,171835,38,9838,14536505,86056173,305,23553
171880,171835,48,3226,6094736,48776632,324,24916
171879,171835,2,0,0,0,0,0
171878,171834,2,0,0,0,0,0
171877,171834,1,0,0,0,0,0
171876,171834,1,0,0,0,0,0
171875,171834,1,0,0,0,0,0
171874,171834,2,0,0,0,0,0
171873,171834,1,0,0,0,0,0
171872,171834,1,0,0,0,0,0
171871,171834,1,0,0,0,0,0
171870,171834,1,0,0,0,0,0
171869,171834,1,0,0,0,0,0
171868,171834,1,0,0,0,0,0
171867,171834,1,0,0,0,0,0
171866,171834,2,0,0,0,0,0
171865,171834,1,0,0,0,0,0
171864,171834,1,0,0,0,0,0
171863,171834,1,0,0,0,0,0
171862,171834,3,0,0,0,0,0
171861,171834,1,0,0,0,0,0
171860,171834,1,0,0,0,0,0
171859,171834,1,0,0,0,0,0
171858,171834,2,0,0,0,0,0
171857,171834,1,0,0,0,0,0
171856,171834,1,0,0,0,0,0
171855,171834,5,0,0,0,0,0
171854,171834,1,0,0,0,0,0
171853,171834,2,0,0,0,0,0
171852,171834,1,0,0,0,0,0
171851,171834,1,0,0,0,0,0
171850,171834,2,0,0,0,0,0
171849,171834,2,0,0,0,0,0
171848,171834,2,0,0,0,0,0
171847,171834,1,0,0,0,0,0
171846,171834,1,6,13939,46110,1,125
171845,171834,2,378,741308,2471784,37,2348
171844,171834,5,236,365923,1294132,28,1787
171843,171834,3,201,368738,1502794,19,1272
171842,171834,1,9,7389,24077,3,83
171841,171834,4,45,78976,492830,7,525
171840,171834,3,86,163396,1078487,13,1071
171839,171834,1,42,79961,482518,7,534
171838,171834,4,37,38115,387702,6,387
171837,171834,6,745,3050515,13036659,23,1672
171836,171834,74,13213,23353892,140364510,535,42546
171835,171834,2,0,0,0,0,0
171834,171833,210,14907,27273388,333184576,1669,134293
171833,171833,2,0,0,0,0,0
171832,171832,225,12278,19696252,153683781,1312,90169
171831,171831,67,14806,26990462,93050836,922,62049
171830,171830,54,9367,16957306,76747372,1097,133994
171829,171829,99,14985,23364059,107677058,786,46865
171828,171828,86,9851,13220523,177788492,609,47672
171827,171827,14,13379,21666767,81019918,194,14625
171826,171826,113,12189,31018501,148133537,769,108565
171825,171825,95,13577,27332237,95862635,730,57288
171824,171824,103,11068,21502476,164030605,701,53935
171823,171823,98,14805,22362925,177855696,732,71941
171822,171822,79,14246,17797380,180994437,714,57707
171821,171821,77,14306,18211619,164377541,640,50970
171820,171820,43,14920,22853627,166413126,500,33435
171819,171819,188,11466,21897648,221191485,971,81121
171818,171818,34,13861,8354877,242315542,387,25363
171817,171817,35,13750,17236015,129727387,473,38866
171816,171816,53,13115,17832795,141431274,748,56462
171815,171815,47,14565,15681875,223804977,426,33212
171814,171814,103,11378,20138096,121152616,781,62131
171813,171813,27,10151,16092854,97863347,424,26831
171812,171812,44,11178,15917975,155112296,476,32877
171811,171811,27,13610,18628265,120748133,2977,197732
171810,171810,119,13700,25996875,123718424,1171,97143
171809,171809,49,14899,21324009,243419919,533,38644
171808,171808,25,11885,14466538,74450092,218,19382
171807,171807,31,14358,19162260,85295123,343,16160
171806,171806,45,14607,20658166,97478925,340,19926
171805,171805,23,14358,19493676,73732597,307,15971
171804,171804,6,12618,16629309,52860326,85,2041
171803,171803,30,14541,19678022,65766168,269,12557
171802,171802,50,12628,25422978,149245369,563,52983
171801,171801,108,14926,26803542,174053550,822,65432
171800,171800,20,14976,25204333,79017475,433,27235
171799,171799,45,12768,18788604,102969291,402,26389
171798,171798,22,14402,21341318,73810469,269,21738
171797,171797,36,12245,17578083,53683419,170,8506
171796,171796,129,14950,29394338,146289744,714,61673
171795,171795,28,10100,15650592,138364313,186,14160
171794,171794,19,8943,11053736,61170651,236,13604
171793,171793,45,14074,21170545,80017973,360,29987
171792,171792,144,10348,23769154,173480270,950,90200
171791,171791,19,12509,16625089,55488874,105,3134
171790,171790,95,11532,21113330,95043755,700,56126
171789,171789,95,13956,17276088,179739857,840,54515
171788,171788,32,14688,6344682,259186605,337,22008
171787,171787,46,13909,11851158,204757634,496,50046
171786,171786,52,14895,22700287,343419978,638,56165
171785,171785,154,14728,32278559,756744292,1200,128166
171784,171784,70,14016,24336814,220853748,666,77923
171783,171783,40,11720,18941487,111637780,214,25703
171782,171782,30,9526,15391521,68493840,339,24334
171781,171781,55,10700,17903427,151160088,397,49399
171780,171780,108,9706,19865855,100435695,602,65538
171779,171779,37,11183,15571024,54493034,179,10800
171778,171778,89,14375,22311290,169112099,607,60368
171777,171777,66,13950,22725141,103675337,634,48354
171776,171776,38,14950,26707161,123821197,562,45408
171775,171775,28,14914,18662557,84811892,248,10591
171774,171774,54,11777,17370100,122657991,451,36467
171773,171773,36,10173,13183268,67417016,259,16247
171772,171772,50,13007,18845124,104462835,356,26234
171771,171771,31,9818,18035566,71785181,322,26137
171770,171770,44,13758,21491904,127833114,586,41960
171769,171769,86,12781,22158165,164986165,623,55032
171768,171768,75,14015,43176280,211823136,639,203482
171767,171767,35,14168,20312239,139995020,460,36379
171766,171766,87,9949,13801632,229697549,496,55666
171765,171765,78,13945,24395936,159524459,1383,61113
171764,171764,142,14926,16935803,206387551,770,52268
171763,171763,53,11051,18970784,103909705,2784,183687
171762,171762,108,14529,29660099,166517187,1082,111437
171761,171761,53,14628,20876304,348986329,681,75363
171760,171760,111,14580,17436739,213980181,677,66514
171759,171759,67,14809,23558936,112053381,791,91074
171758,171758,122,10274,17004559,169449502,798,61891
171757,171757,92,14949,15210156,401364712,653,49384
171756,171756,64,14607,18539340,167960965,933,54421
171755,171755,210,14756,30129187,316701611,1024,106240
171754,171754,55,14198,19004055,155387691,431,38390
171753,171753,41,14855,23286718,109976784,617,57725
171752,171752,82,14762,29359672,135554053,1071,93932
171751,171751,83,14986,26212040,118429385,928,85226
171750,171750,69,14790,23251964,112150234,665,47632
171749,171749,2,0,0,0,0,0
171748,171748,55,11417,17498374,138069279,400,30720
171747,171747,17,9725,9779965,90574514,144,10604
171746,171746,91,11728,13418869,444103372,737,110823
171745,171745,116,14196,21727689,137760668,871,61905
171744,171744,66,14756,24495847,127626295,524,43841
171743,171743,75,14749,19967070,161389847,771,63295
171742,171742,66,14735,20083759,102054233,660,35573
171741,171741,39,12343,14839311,110792051,430,22466
171740,171740,49,13562,14980137,182998191,608,54008
171739,171739,66,13884,23938614,146535432,753,67238
171738,171738,124,14920,29619548,197606168,1071,101874
171737,171737,40,14865,12923401,165993237,349,24287
171736,171736,66,11458,10681766,1113050901,1317,211784
171735,171735,65,14978,23318962,216014555,679,69252
171734,171734,49,11226,9061246,167948885,402,34140
171733,171733,67,13966,9568391,242247525,416,35801
171732,171732,86,14917,28366489,319554658,825,117497
171731,171731,35,14962,22422135,83275456,424,31369
171730,171730,96,10536,20547707,139068375,770,68154
171729,171729,17,9246,12769279,58669598,433,27549
171728,171728,159,12044,25081387,265803127,974,123223
171727,171727,124,13914,26219509,174416993,1050,94854
171726,171726,80,14959,24524010,142092597,723,55602
171725,171725,42,14880,24248430,84427529,651,46097
171724,171724,45,14804,15731352,164758226,506,50130
171723,171723,114,14558,25240415,358859672,863,75210
171722,171722,70,12601,19746198,119645763,625,45612
171721,171721,60,10666,15814352,150626577,550,53481
171720,171720,79,11551,17086188,104775147,514,39905
171719,171719,52,14686,20880501,338832807,4434,308591
171718,171718,73,14895,24679537,144741755,1084,73553
171717,171717,52,14256,10093101,227818092,575,57480
171716,171716,51,14102,28789540,119563336,597,73144
171715,171715,89,14963,31678194,176968192,1068,134144
171714,171714,120,14959,39207839,145061548,1224,107505
171713,171713,89,13179,23146341,85650432,992,55012
171712,171712,95,14795,22926475,81760198,938,56191
171711,171711,67,14791,22663042,117433405,551,44111
171710,171710,49,12128,20543563,94956347,320,23266
171709,171709,150,11624,25113477,103833784,561,39045
171708,171708,63,14955,27209507,98925105,692,50555
171707,171707,162,14909,28132447,172069330,1072,76600
171706,171706,110,14907,37381265,194972569,847,80781
171705,171705,137,14868,33512403,315798005,1255,132093
171704,171704,90,14954,35135000,212753786,1117,100955
171703,171703,61,13943,9864736,193963750,639,33261
171702,171702,16,14935,18914673,86518328,728,28703
171701,171701,143,10774,24468469,117855138,1117,79419
171700,171700,105,14475,19909717,419597894,878,102335
171699,171699,18,12930,17213671,55687569,124,4081
171698,171698,8,12697,15010503,68005462,66,650
171697,171697,21,11921,13415877,87582798,119,5459
171696,171696,34,13745,16388531,94512119,262,14183
171695,171695,13,11992,16301914,51503617,103,3831
171694,171694,60,12860,24086842,179046748,340,37753
171693,171693,21,12084,16347722,58046723,136,5818
171692,171692,107,12197,23080236,122052752,474,34272
171691,171691,26,13714,18276648,64944443,261,11897
171690,171690,40,14323,20893662,66059234,153,9503
171689,171689,64,12485,20473614,93765153,385,38579
171688,171688,43,14991,22184113,84212757,365,25222
171687,171687,97,14703,22499320,128869158,746,62818
171686,171686,56,12018,14283275,125414674,300,21948
171685,171685,70,11246,16587333,106847593,566,58692
171684,171684,49,13531,17002845,283825107,457,65779
171683,171683,21,13487,18785342,68431433,298,18950
171682,171682,36,13397,19914628,97048066,308,24495
171681,171681,100,14578,24065556,158069290,751,66791
171680,171680,66,14068,22180177,218432657,405,32608
171679,171679,91,12613,21781268,81525762,649,57764
171678,171678,1,0,0,0,0,0
171677,171677,54,10889,12152639,169493484,616,60934
171676,171676,62,10174,9404948,108480983,666,36302
171675,171675,72,14680,12359342,202475040,939,53996
171674,171674,98,9426,17026324,137980999,742,57935
171673,171673,37,10078,12428689,90680522,213,15162
171672,171672,38,11852,16376757,107256771,466,33069
171671,171671,142,14977,23952899,323932393,1021,129701
171670,171670,31,10101,12774913,97090779,294,18084
171669,171669,39,11717,14380904,160961796,273,29139
171668,171668,18,14022,18461259,63224489,183,7062
171667,171667,18,12880,17026036,57152710,128,4778
171666,171666,33,6913,9023645,65047623,167,9683
171665,171665,40,9554,13855803,51175597,276,17335
171664,171664,55,13851,18746355,155128515,524,24859
171663,171663,59,12036,13574550,370550844,579,72988
171662,171662,21,13703,17505308,199747985,329,40685
171661,171661,46,14364,18399494,84060776,256,14593
171660,171660,18,12592,17377282,56912114,152,7055
171659,171659,23,13071,18218379,97735098,290,19372
171658,171658,86,11219,18713599,80298815,519,46830
171657,171657,23,13025,18115175,63389332,243,14700
171656,171656,61,9765,13531850,78268233,426,31896
171655,171655,39,13452,14715939,454959196,971,95145
171654,171654,85,10522,10682986,313962274,770,80653
171653,171653,16,14705,18247251,105852002,178,9648
171652,171652,57,10979,16228664,537698665,1114,118527
171651,171651,22,12314,16655874,81450561,161,6795
171650,171650,20,12890,17530019,86225296,212,16357
171649,171649,31,14913,19350870,99119574,348,21764
171648,171648,44,14896,22927141,82602126,648,44056
171647,171647,11,14999,19624995,64830388,138,4025
171646,171646,12,11989,15644835,53309367,93,2272
171645,171645,110,14288,16432254,219450317,650,48064
171644,171644,14,14493,17444255,156241309,188,10488
171643,171643,8,10135,13135189,43354324,59,644
171642,171642,105,12354,19726213,80419658,632,43645
171641,171641,9,9904,12861734,43075224,84,1913
171640,171640,28,13809,18839413,92352142,206,11618
171639,171639,15,12705,16561852,55829426,132,3015
171638,171638,83,14519,21635935,180680940,630,46389
171637,171637,35,14871,20447292,76179708,293,14915
171636,171636,84,4737,13724547,37187673,461,45875
171635,171635,82,13471,22878822,225654322,1173,137027
171634,171634,89,14969,22037786,125926979,934,56729
171633,171633,93,14850,30450726,198341649,812,89249
171632,171632,31,14866,18920195,90953697,315,21177
171631,171631,55,11187,15656747,124579712,409,27181
171630,171630,97,11361,18920150,129002900,923,68970
171629,171629,17,11298,14621558,50969227,109,2641
171628,171628,44,11380,15139084,93415875,402,20209
171627,171627,31,10520,14005627,97961423,270,16868
171626,171626,38,13476,17629661,87459848,271,17138
171625,171625,77,10866,16151713,244744017,582,37020
171624,171624,54,9972,13246716,240041191,351,38473
171623,171623,99,11445,20003087,94617552,613,46916
171622,171622,54,9924,15236956,198828626,444,17327
171621,171621,111,11779,22916866,234224353,895,70288
171620,171620,23,12467,17648105,113463981,271,13186
171619,171619,68,10771,19198216,77615873,580,40927
171618,171618,104,14672,25356918,121205483,797,59776
171617,171617,22,10474,9651954,94826353,92,4605
171616,171616,63,13855,23787505,84888389,813,55478
171615,171615,46,10882,17909116,84519144,307,21358
171614,171614,147,14985,31989169,121578648,1313,153656
171613,171613,90,14952,21472129,108317488,622,38293
171612,171612,64,14869,27409497,145186448,593,62843
171611,171611,106,14979,24156526,135713309,545,35024
171610,171610,39,14641,21364851,71796447,216,17636
171609,171609,96,12002,19564728,103373921,624,34613
171608,171608,102,13495,31950180,176081767,830,66075
171607,171607,19,12988,17161351,87889149,183,16599
171606,171606,32,14236,19621675,76804537,295,15708
171605,171605,108,10696,23639860,118824497,651,51161
171604,171604,32,12034,19786186,54437122,333,16286
171603,171603,68,9794,16963415,81808215,311,21690
171602,171602,56,10321,17281620,195693804,510,38606
171601,171601,38,9752,13245837,81267492,552,65674
171600,171600,46,12137,20529400,81844020,338,17323
171599,171599,95,11367,18640253,128098774,410,35109
171598,171598,37,14795,24914951,80284460,620,32413
171597,171597,87,12961,17804179,154000698,455,25859
171596,171596,175,14998,32174022,314401998,1116,85636
171595,171595,66,6782,13725944,92531107,486,45420
171594,171594,62,14871,24117643,97752665,920,64198
171593,171593,63,14800,11841546,256815117,462,73611
171592,171592,64,14715,22231853,137654265,776,42905
171591,171591,45,13833,15003039,125273864,401,27059
171590,171590,81,12770,22013149,421530909,935,118853
171589,171589,65,14948,21419197,754693246,970,151369
171588,171588,24,11498,14745411,748691056,672,139620
171587,171587,33,9693,14396546,69335870,271,15983
171586,171586,161,10484,18679816,132191626,757,63960
171585,171585,30,14405,20539236,76050473,335,22010
171584,171584,45,11030,9914874,298345346,504,60169
171583,171583,54,14965,24346088,117083884,941,77995
171582,171582,32,13130,17445416,125315442,281,17984
171581,171581,70,14767,14708363,274628266,1039,56310
171580,171580,29,14425,12357124,85447920,3388,11547
171579,171579,38,13938,17022591,104285712,1021,18657
171578,171578,48,14627,20378491,204573977,337,34051
171577,171577,8,13324,17313553,55671685,87,1689
171576,171576,31,14837,18551940,91635944,254,20612
171575,171575,6,12239,15813322,53102721,71,152
171574,171574,97,12136,15040901,150377861,1099,70199
171573,171573,20,14036,17022880,97232537,130,5638
171572,171572,83,11902,16727526,87965275,450,25513
171571,171571,37,14605,20744039,239773500,337,45937
171570,171570,49,14919,5298081,249033197,457,26145
171569,171569,49,11675,10304763,123948626,207,8536
171568,171568,10,12532,16267469,54471056,112,2027
171567,171567,11,13580,16232678,75225709,92,2581
171566,171566,40,9048,11769427,84281024,218,17047
171565,171565,102,9695,14712336,69905518,488,32022
171564,171564,25,13286,19648133,75138763,258,15513
171563,171563,43,14688,21780111,102415172,260,16037
171562,171562,13,12353,16292034,56761801,97,1996
171561,171561,10,14602,19041453,62554437,110,2323
171560,171560,11,12314,15875109,71726814,93,2259
171559,171559,46,12927,21200760,90407038,399,29477
171558,171558,8,12514,16410605,60002812,87,2377
171557,171557,85,12592,15739235,467630919,656,93849
171556,171556,47,14360,21583837,73210330,365,22322
171555,171555,30,13897,13321677,176236384,284,23737
171554,171554,51,13935,17403555,148652773,521,43157
171553,171553,20,13488,17816495,62257654,144,7028
171552,171552,22,8557,13542728,53153125,168,12550
171551,171551,15,11905,16153348,53612403,124,7285
171550,171550,15,13918,18500396,63666146,164,6373
171549,171549,22,13878,7306140,195128583,122,10163
171548,171548,32,14265,7576997,299440580,319,33664
171547,171547,35,2498,5995406,46038914,371,30085
171546,171546,50,14596,20830624,96811387,558,39516
171545,171545,13,14580,22640652,71057251,191,15564
171544,171544,21,13319,20507995,79119274,223,15429
171543,171543,16,11047,12989390,65944593,87,1614
171542,171542,29,14709,21688733,106198576,257,11414
171541,171541,30,14488,18885965,86886796,171,9559
171540,171540,18,11927,16035659,56957550,175,6803
171539,171539,81,9186,19178649,77729539,535,57028
171538,171538,12,14124,18142053,61256196,79,1330
171537,171537,14,12670,16421006,51936580,108,3536
171536,171536,36,11188,12969992,117834636,229,15913
171535,171535,34,14932,19901357,145611128,396,25788
171534,171534,50,14745,6785744,253384095,299,26952
171533,171533,62,14987,19068515,370357871,820,99680
171532,171532,26,14809,21269159,83501841,382,26039
171531,171531,66,10745,11641253,284663116,461,37190
171530,171530,47,13957,19869716,110734295,265,19842
171529,171529,25,8184,12453576,45955995,130,9113
171528,171528,32,12803,18376037,207749290,267,19919
171527,171527,43,9509,12777088,114592054,314,27166
171526,171526,37,12590,18293900,64547842,317,23066
171525,171525,46,14190,21378536,86243731,532,38156
171524,171524,49,14848,21482175,197523943,321,19550
171523,171523,58,14787,25202746,102454771,658,52876
171522,171522,53,9969,13237394,261669117,351,41500
171521,171521,34,14970,22033972,94673368,293,18937
171520,171520,11,8290,9275727,52710315,74,1206
171519,171519,37,10488,11928066,228828175,254,38446
171518,171518,46,14879,16244472,833673296,956,149744
171517,171517,83,14309,26554351,102384218,802,62722
171516,171516,25,8568,12225461,43657990,220,10924
171515,171515,38,8527,11556698,91004739,253,19127
171514,171514,10,14044,18166821,60899972,88,1871
171513,171513,29,14344,18610226,63212016,163,4709
171512,171512,51,8347,2395187,240158485,247,25660
171511,171511,93,14826,30164100,343714936,926,110987
171510,171510,100,14934,34099940,335426733,904,76684
171509,171509,48,8383,12854735,68368259,366,24405
171508,171508,141,12208,16203865,133269511,956,37082
171507,171507,29,14986,20450935,91358486,255,13715
171506,171506,51,8907,16313836,68766643,900,71716
171505,171505,87,13936,19016879,195032392,662,102561
171504,171504,45,11379,14489941,218053880,210,16065
171503,171503,55,14864,28730320,93062092,878,72330
171502,171502,51,14752,21582184,193165654,480,48254
171501,171501,46,10076,16130336,62722572,492,30129
171500,171500,60,14998,52992321,227201762,1397,734665
171499,171499,26,13766,49009928,215746212,1286,695982
171498,171498,18,14304,45356345,198931657,1109,607207
171497,171497,64,13282,44942385,183310421,1297,527858
171496,171496,23,14041,34191392,126293692,664,303653
171495,171495,13,13555,48880308,196432660,1238,696995
171494,171494,33,14127,32464347,126099228,703,304553
171493,171493,16,14811,19887212,67690639,148,8364
171492,171492,63,10298,14673685,470309285,600,89935
171491,171491,27,13534,48991486,214051339,1243,665922
171490,171490,63,13213,42107725,181416564,1326,530559
171489,171489,23,14547,48514854,215845166,1278,659825
171488,171488,19,13870,49643555,198700262,1270,710965
171487,171487,25,13774,49322463,202746551,1253,651349
